output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2), wall time ( 3), CPU time ( 3), cells updated ( 3), wall time ( 4), CPU time ( 4), cells updated ( 4),                                                                                                                                                                                                                                                                         
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.300000E+03,     0.590295E+01,     0.222331E+02,     0.637530E-01,     0.216412E+00,     0.143640E+06,     0.379012E+00,     0.136817E+01,     0.112666E+07,     0.530871E+01,     0.201599E+02,     0.167360E+08,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.600000E+03,     0.184200E+02,     0.692208E+02,     0.113418E+00,     0.395277E+00,     0.266760E+06,     0.761399E+00,     0.274300E+01,     0.221530E+07,     0.114358E+02,     0.440576E+02,     0.353314E+08,     0.566052E+01,     0.206959E+02,     0.212890E+08
    0.900000E+03,     0.294785E+02,     0.110433E+03,     0.167127E+00,     0.583353E+00,     0.389880E+06,     0.112565E+01,     0.401786E+01,     0.321322E+07,     0.162853E+02,     0.627258E+02,     0.492908E+08,     0.111943E+02,     0.410430E+02,     0.409052E+08
    0.120000E+04,     0.366313E+02,     0.136511E+03,     0.222201E+00,     0.776610E+00,     0.513000E+06,     0.138006E+01,     0.483604E+01,     0.384826E+07,     0.174811E+02,     0.671192E+02,     0.524592E+08,     0.166915E+02,     0.613264E+02,     0.591529E+08
    0.150000E+04,     0.501742E+02,     0.187370E+03,     0.277413E+00,     0.973586E+00,     0.636120E+06,     0.178828E+01,     0.631634E+01,     0.490061E+07,     0.238291E+02,     0.916618E+02,     0.697380E+08,     0.231081E+02,     0.850864E+02,     0.804419E+08
